2003	1	24	20	0	0	0	0	0
2003	1	24	21	0	0	0	0	0
2003	1	24	22	0	0	0	0	0
2003	1	24	23	0	0	0	0	0
2003	1	25	0	0	0	0	0	0
2003	1	25	1	0	0	0	0	0
2003	1	25	2	0	0	0	0	0
2003	1	25	3	0	0	0	0	0
2003	1	25	4	0	0	0	0	0
2003	1	25	5	0	0	0	0	0
2003	1	25	6	0	0	0	3	0
2003	1	25	7	0	0	0	13	0
2003	1	25	8	0	0	0	154	123
2003	1	25	9	0	0	26	417	258
2003	1	25	10	0	0	119	498	394
2003	1	25	11	0	0	502	540	482
2003	1	25	12	0	0	585	607	525
2003	1	25	13	0	0	616	534	507
2003	1	25	14	0	0	555	286	418
2003	1	25	15	0	0	459	145	308
2003	1	25	16	0	0	298	85	138
2003	1	25	17	0	0	75	0	16
2003	1	25	18	0	0	0	0	0
2003	1	25	19	0	0	0	0	0
2003	1	25	20	0	0	0	0	0
2003	1	25	21	0	0	0	0	0
2003	1	25	22	0	0	0	0	0
2003	1	25	23	0	0	0	0	0
2003	1	26	0	0	0	0	0	0
2003	1	26	1	0	0	0	0	0
2003	1	26	2	0	0	0	0	0
2003	1	26	3	0	0	0	0	0
2003	1	26	4	0	0	0	0	0
2003	1	26	5	0	0	0	0	0
2003	1	26	6	0	0	0	3	0
2003	1	26	7	0	0	0	15	0
2003	1	26	8	0	0	4	161	117
2003	1	26	9	0	0	52	446	243
2003	1	26	10	0	0	209	394	356
2003	1	26	11	0	0	486	519	435
2003	1	26	12	0	0	553	479	474
2003	1	26	13	0	0	538	302	437
2003	1	26	14	0	0	322	197	361
2003	1	26	15	0	0	214	93	267
2003	1	26	16	0	0	105	49	139
2003	1	26	17	0	0	44	4	18
2003	1	26	18	0	0	0	0	0
2003	1	26	19	0	0	0	0	0
2003	1	26	20	0	0	0	0	0
2003	1	26	21	0	0	0	0	0
2003	1	26	22	0	0	0	0	0
2003	1	26	23	0	0	0	0	0
2003	1	27	0	0	0	0	0	0
2003	1	27	1	0	0	0	0	0
2003	1	27	2	0	0	0	0	0
2003	1	27	3	0	0	0	0	0
2003	1	27	4	0	0	0	0	0
2003	1	27	5	0	0	0	0	0
2003	1	27	6	0	0	0	3	0
2003	1	27	7	0	0	0	30	0
2003	1	27	8	0	0	13	188	114
2003	1	27	9	0	0	108	365	234
2003	1	27	10	0	0	191	496	352
2003	1	27	11	0	0	464	625	430
2003	1	27	12	0	0	691	351	468
2003	1	27	13	0	0	495	146	438
2003	1	27	14	0	0	212	83	362
2003	1	27	15	0	0	80	20	269
2003	1	27	16	0	0	8	16	134
2003	1	27	17	0	0	1	0	19
2003	1	27	18	0	0	0	0	0
2003	1	27	19	0	0	0	0	0
2003	1	27	20	0	0	0	0	0
2003	1	27	21	0	0	0	0	0
2003	1	27	22	0	0	0	0	0
2003	1	27	23	0	0	0	0	0
2003	1	28	0	0	0	0	0	0
2003	1	28	1	0	0	0	0	0
2003	1	28	2	0	0	0	0	0
2003	1	28	3	0	0	0	0	0
2003	1	28	4	0	0	0	0	0
2003	1	28	5	0	0	0	31	0
2003	1	28	6	0	0	0	59	0
2003	1	28	7	0	0	0	87	0
2003	1	28	8	0	0	54	115	134
2003	1	28	9	0	0	123	308	275
2003	1	28	10	0	0	193	492	409
2003	1	28	11	0	0	262	648	500
2003	1	28	12	0	0	187	656	545
2003	1	28	13	0	0	3	595	536
2003	1	28	14	0	0	244	305	444
2003	1	28	15	0	0	214	166	330
2003	1	28	16	0	0	145	74	155
2003	1	28	17	0	0	43	6	24
2003	1	28	18	0	0	0	0	0
